"Fecha","Medio","Posición","Artista","Canción","Nacionalidad","Genero"
"nov-21","Spotify","36","Sech, JHAYCO","911 (Remix)","PA, PR","Urbano"
"nov-21","Spotify","37","Nio Garcia, J Balvin, Bad Bunny","AM Remix","PR, CO, PR","Urbano"
"nov-21","Spotify","38","KAROL G","SEJODIOTO","CO","Urbano"
"nov-21","Spotify","39","Boza, Lunay, Lenny Tavárez, Juhn, Beéle","Ella - Remix","PA, PR, PR, PR, CO","Urbano"
"nov-21","Spotify","40","ROSALÍA, The Weeknd","LA FAMA","ES, CA","Tropical/Latino"
"nov-21","Spotify","41","Don Omar, Nio Garcia","Se Menea","PR, PR","Urbano"
"nov-21","Spotify","42","TINI, L-Gante","Bar","AR","Pop"
"nov-21","Spotify","43","Galee Galee, Harry Nach, Pablo Chill-E","Big Cut","CL, CL","Urbano"
"nov-21","Spotify","44","Ingratax","París","MX","Urbano"
"nov-21","Spotify","45","Trueno","FEEL ME??","AR","Urbano"
"nov-21","Spotify","46","Bad Bunny","120","PR","Urbano"
"nov-21","Spotify","47","Drago200, Ak4:20","TOTA","CL, CL","Urbano"
"nov-21","Spotify","48","Balbi El Chamako, Marcianeke, El BAI","Ponle","CL, CL, CL","Urbano"
"nov-21","Spotify","49","zzoilo, Aitana","Mon Amour - Remix","ES, ES","Pop"
"nov-21","Spotify","50","Camilo, Evaluna Montaner","Índigo","ES, VE","Tropical/Latino"
"nov-21","Spotify","51","Justin Quiles, Chimbala, Zion & Lennox","Loco","PR, DO, US","Urbano"
"nov-21","Spotify","52","Bayron Fire, Amara Ignacia","Complices","CL, CL","Urbano"
"nov-21","Spotify","53","TINI, Maria Becerra","Miénteme","AR, AR","Pop"
"nov-21","Spotify","54","Sebastian Yatra, Myke Towers","Pareja Del Año","CO, PR","Urbano"
"nov-21","Spotify","55","Justin Quiles","Colorín Colorado","PR","Urbano"
"nov-21","Spotify","56","Bizarrap, Anuel AA","Anuel AA: Bzrp Music Sessions, Vol. 46","AR, PR","Urbano"
"nov-21","Spotify","57","Trueno","DANCE CRIP","AR","Urbano"
"nov-21","Spotify","58","Wisin, JHAYCO, Anuel AA, Los Legendarios, Myke Towers","Fiel - Remix","PR, PR, PR, PR, PR","Urbano"
"nov-21","Spotify","59","Marcianeke","No Se Piken","CL","Urbano"
"nov-21","Spotify","60","Marc Seguí, Rauw Alejandro, Pol Granch","Tiroteo - Remix","ES, PR, ES","Urbano"
"nov-21","Spotify","61","Cris Mj, Marcianeke","Bichiyal","CL, CL","Urbano"
"nov-21","Spotify","62","Marcianeke, Cris Mj","Tussi Code Mari","CL, CL","Urbano"
"nov-21","Spotify","63","Rauw Alejandro, Mr. Naisgai","2/Catorce","PR","Urbano"
"nov-21","Spotify","64","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","AU, CA","Pop"
"nov-21","Spotify","65","Tiësto, KAROL G","Don't Be Shy","NL, CO","Electrónica"
"nov-21","Spotify","66","Rauw Alejandro","La Old Skul","PR","Urbano"
"nov-21","Spotify","67","Fuego, Manuel Turizo, Duki","Una Vaina Loca","US, CO","Urbano"
"nov-21","Spotify","68","JC Reyes, Camin","34 Amor y Mafia","ES, ES","Urbano"
"nov-21","Spotify","69","Justin Quiles, Maluma","La Botella","PR, CO","Urbano"
"nov-21","Spotify","70","Bad Bunny","A Tu Merced","PR","Urbano"
"nov-21","Spotify","71","Luar La L","Caile","PR","Urbano"
"nov-21","Spotify","72","Jossef, Jamby El Favo, Eix","Persia - Remix","PR","Urbano"
"nov-21","Spotify","73","Mora, JHAYCO","512","SE, PR","Urbano"
"nov-21","Spotify","74","J Balvin, KAROL G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander","Poblado - Remix","CO, CO, PR, CO, CO, BE","Urbano"
"nov-21","Spotify","75","J Balvin, Skrillex","In Da Getto","CO, US","Urbano"
"nov-21","Spotify","76","Amaarae, Kali Uchis, MOLIY","SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)","GH, US, US","Tropical/Latino"
"nov-21","Spotify","77","Adan La Amenaza, Yohancito, Marcianeke, El BAI, Pailita, Yordano El Menor, Balbi El Chamako, Jairo Vera, King Savagge","Dele Cotele 3","CL, CL, CL","Urbano"
"nov-21","Spotify","78","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","US, US","Pop"
"nov-21","Spotify","79","Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","PR, PR, PR","Urbano"
"nov-21","Spotify","80","Santaferia","Algún Día Volverás","CL","Tropical/Latino"
"nov-21","Spotify","81","Taylor Swift","All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)","US","Pop"
"nov-21","Spotify","82","Doja Cat","Woman","US","Pop"
"nov-21","Spotify","83","Bad Bunny, ROSALÍA","LA NOCHE DE ANOCHE","PR, ES","Urbano"
"nov-21","Spotify","84","LISA","MONEY","JP","Pop"
"nov-21","Spotify","85","Nickoog Clk","Tamo bien","CL","Urbano"
"nov-21","Spotify","86","Santaferia","EL Gil De Tu Ex","CL","Tropical/Latino"
"nov-21","Spotify","87","Cris Mj, Marcianeke","Te Fuiste Con Otro","CL, CL","Urbano"
"nov-21","Spotify","88","Myke Towers","EXPERIMENTO","PR","Urbano"
"nov-21","Spotify","89","Bad Bunny, Daddy Yankee","La Santa","PR, PR","Urbano"
"nov-21","Spotify","90","JHAYCO","Dile (Homenaje)","PR","Urbano"
"nov-21","Spotify","91","Dua Lipa","Don't Start Now","GB","Pop"
"nov-21","Spotify","92","Balbi El Chamako, Jairo Vera, Malito Malozo, El Maniako The Boost, Drakomafia","Pasame la Botella - Remix","CL","Urbano"
"nov-21","Spotify","93","Los Legendarios, Wisin, JHAYCO","Fiel","PR, PR, PR","Urbano"
"nov-21","Spotify","94","Duki, Justin Quiles, Bizarrap","Unfollow","PR, AR","Urbano"
"nov-21","Spotify","95","Måneskin","Beggin'","IT","Pop"
"nov-21","Spotify","96","Maluma","Hawái","CO","Urbano"
"nov-21","Spotify","97","Pablo Alborán","Saturno","ES","Pop"
"nov-21","Spotify","98","JHAYCO, Bad Bunny","CÓMO SE SIENTE - Remix","PR, PR","Urbano"
"nov-21","Spotify","99","The Weeknd","Blinding Lights","CA","Pop"
"nov-21","Spotify","100","Marcianeke","Que Sera","CL","Pop"
"dic-21","Spotify","1","Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile","Los Malvekes","CL, CL","Urbano"
"dic-21","Spotify","2","Tainy, Bad Bunny, Julieta Venegas","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","PR, PR, MX","Urbano"
"dic-21","Spotify","3","Rauw Alejandro, Chencho Corleone","Desesperados","PR, PR","Urbano"
"dic-21","Spotify","4","Marcianeke","Qué Pasa?","CL","Urbano"
"dic-21","Spotify","5","Young Cister","Casi Amor De Verano","CL","Urbano"
"dic-21","Spotify","6","Blessd, Justin Quiles, Lenny Tavárez","Medallo","CO, PR, PR","Urbano"
"dic-21","Spotify","7","Bad Bunny","Yonaguni","PR","Urbano"
"dic-21","Spotify","8","Pailita, Marcianeke","Dimelo Ma","CL","Urbano"
"dic-21","Spotify","9","Boza, Lunay, Lenny Tavárez, Juhn, Beéle","Ella - Remix","PA, PR, PR, PR, CO","Urbano"
"dic-21","Spotify","10","Aventura, Bad Bunny","Volví","US, PR","Tropical/Latino"
"dic-21","Spotify","11","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","GB, GB, AU","Pop"
"dic-21","Spotify","12","Rvssian, Rauw Alejandro, Chris Brown","Nostálgico","JM, PR, US","Urbano"
"dic-21","Spotify","13","Anuel AA, Myke Towers, JHAYCO","Súbelo","PR, PR, PR","Urbano"
"dic-21","Spotify","14","Polimá Westcoast, Pablo Chill-E, Harry Nach, Galee Galee, ITHAN NY","MONEYMAN (feat. Galee Galee & ITHAN NY)","CL, CL, CL, CL","Urbano"
"dic-21","Spotify","15","JHAYCO, Anuel AA","Ley Seca","PR, PR","Urbano"
"dic-21","Spotify","16","Mora, Bad Bunny, Sech","Volando - Remix","SE, PR, PA","Urbano"
"dic-21","Spotify","17","ITHAN NY, Marcianeke","Las Naik","CL, CL","Urbano"
"dic-21","Spotify","18","Farruko","Pepas","PR","Urbano"
"dic-21","Spotify","19","Harry Nach, Marcianeke","¿Por Qué Te Enojái?","CL","Urbano"
"dic-21","Spotify","20","zzoilo, Aitana","Mon Amour - Remix","ES, ES","Pop"
"dic-21","Spotify","21","Standly, El Barto","Mi Gata","CL, CL","Urbano"
"dic-21","Spotify","22","Adan La Amenaza, Yohancito, Marcianeke, El BAI, Pailita, Yordano El Menor, Balbi El Chamako, Jairo Vera, King Savagge","Dele Cotele 3","CL, CL, CL","Urbano"
"dic-21","Spotify","23","Arte Elegante, Marcianeke","En las Malas y Buenas","CL","Urbano"
"dic-21","Spotify","24","Polimá Westcoast, Pablo Chill-E, Arón Piper","Cu4tro","CL, CL","Urbano"
"dic-21","Spotify","25","Randy, Ape Drums","23 (With Ape Drums)","US, US","Urbano"
"dic-21","Spotify","26","Bad Bunny, JHAYCO","DÁKITI","PR, PR","Urbano"
"dic-21","Spotify","27","Cris Mj","Locura y Maldad","CL","Urbano"
"dic-21","Spotify","28","TINI, L-Gante","Bar","AR","Pop"
"dic-21","Spotify","29","Maluma","Sobrio","CO","Urbano"
"dic-21","Spotify","30","Tiago PZK, Trueno","Salimo de Noche","AR, AR","Urbano"
"dic-21","Spotify","31","Tiago PZK, LIT killah","Entre Nosotros","AR","Urbano"
"dic-21","Spotify","32","Trueno","DANCE CRIP","AR","Urbano"
"dic-21","Spotify","33","Rauw Alejandro","Todo De Ti","PR","Urbano"
"dic-21","Spotify","34","Myke Towers","ALMAS GEMELAS","PR","Urbano"
"dic-21","Spotify","35","Nio Garcia, J Balvin, Bad Bunny","AM Remix","PR, CO, PR","Urbano"
"dic-21","Spotify","36","Duki, Ak4:20, Juhn, Juanka","BICI","PR, PR","Urbano"
"dic-21","Spotify","37","J Balvin, Sech","Una Nota","CO, PA","Urbano"
"dic-21","Spotify","38","Dímelo Flow, Dalex, Sech, Justin Quiles, Arcángel, De La Ghetto, Lenny Tavárez","Se Le Ve","PA, PR, PA, PR, PR, PR, PR","Urbano"
"dic-21","Spotify","39","Drago200, Ak4:20","TOTA","CL","Urbano"
"dic-21","Spotify","40","Rauw Alejandro","Cúrame","PR","Urbano"
"dic-21","Spotify","41","Galee Galee, Harry Nach, Pablo Chill-E","Big Cut","CL, CL","Urbano"
"dic-21","Spotify","42","CKay, Dj Yo!, AX'EL","love nwantiti (feat. Dj Yo! & AX'EL) - Remix","NG, MU","Tropical/Latino"
"dic-21","Spotify","43","TINI, Maria Becerra","Miénteme","AR, AR","Pop"
"dic-21","Spotify","44","Sech, JHAYCO","911 (Remix)","PA, PR","Urbano"
"dic-21","Spotify","45","Rauw Alejandro","Sexo Virtual","PR","Urbano"
"dic-21","Spotify","46","Wisin, JHAYCO, Ozuna, Los Legendarios","Emojis de Corazones (feat. Los Legendarios)","PR, PR, PR, PR","Urbano"
"dic-21","Spotify","47","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","US, US, GB","Pop"
"dic-21","Spotify","48","Nickoog Clk, Izahn, Standly","Mi Waxita","CL, CL, CL","Urbano"
"dic-21","Spotify","49","Sebastian Yatra, Myke Towers","Pareja Del Año","CO, PR","Urbano"
"dic-21","Spotify","50","Farruko, Victor Cardenas, Dj Adoni","El Incomprendido","PR, CO","Urbano"
"dic-21","Spotify","51","J Balvin, Maria Becerra","Qué Más Pues?","CO, AR","Urbano"
"dic-21","Spotify","52","Balbi El Chamako, Marcianeke, El BAI","Ponle","CL, CL, CL","Urbano"
"dic-21","Spotify","53","KAROL G","SEJODIOTO","CO","Urbano"
"dic-21","Spotify","54","Bad Bunny","120","PR","Urbano"
"dic-21","Spotify","55","Don Omar, Nio Garcia","Se Menea","PR, PR","Urbano"
"dic-21","Spotify","56","Justin Quiles","Colorín Colorado","PR","Urbano"
"dic-21","Spotify","57","Dua Lipa","Don't Start Now","GB","Pop"
"dic-21","Spotify","58","Rauw Alejandro","Aquel Nap ZzZz","PR","Urbano"
"dic-21","Spotify","59","Marcianeke, Cris Mj","Tussi Code Mari","CL, CL","Urbano"
"dic-21","Spotify","60","Marcianeke","No Se Piken","CL","Urbano"
"dic-21","Spotify","61","Bad Bunny","A Tu Merced","PR","Urbano"
"dic-21","Spotify","62","Justin Quiles, Chimbala, Zion & Lennox","Loco","PR, DO, US","Urbano"
"dic-21","Spotify","63","Mariah Carey","All I Want for Christmas Is You","US","Pop"
"dic-21","Spotify","64","Cris Mj, Marcianeke","Bichiyal","CL, CL","Urbano"
"dic-21","Spotify","65","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","GB, US","Pop"
"dic-21","Spotify","66","Anuel AA","Dictadura","PR","Urbano"
"dic-21","Spotify","67","Pablo Alborán","Saturno","ES","Pop"
"dic-21","Spotify","68","Tiësto, KAROL G","Don't Be Shy","NL, CO","Electrónica"
"dic-21","Spotify","69","Natalia Lafourcade","Hasta la Raíz","MX","Tropical/Latino"
"dic-21","Spotify","70","Wisin, JHAYCO, Anuel AA, Los Legendarios, Myke Towers","Fiel - Remix","PR, PR, PR, PR, PR","Urbano"
"dic-21","Spotify","71","Bad Bunny, ROSALÍA","LA NOCHE DE ANOCHE","PR, ES","Urbano"
"dic-21","Spotify","72","Adele","Easy On Me","GB","Pop"
"dic-21","Spotify","73","Sebastian Yatra","Tacones Rojos","CO","Urbano"
"dic-21","Spotify","74","ROSALÍA, The Weeknd","LA FAMA","ES, CA","Tropical/Latino"
"dic-21","Spotify","75","Rauw Alejandro, Mr. Naisgai","2/Catorce","PR","Urbano"
"dic-21","Spotify","76","Bad Bunny, Daddy Yankee","La Santa","PR, PR","Urbano"
"dic-21","Spotify","77","Doja Cat","Woman","US","Pop"
"dic-21","Spotify","78","Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","PR, PR, PR","Urbano"
"dic-21","Spotify","79","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","AU, CA","Pop"
"dic-21","Spotify","80","Pablito Pesadilla, Harry Nach, Marcianeke, Pablo Chill-E","Bella","CL, CL","Urbano"
"dic-21","Spotify","81","Trueno","FEEL ME??","AR","Urbano"
"dic-21","Spotify","82","Santaferia","Algún Día Volverás","CL","Tropical/Latino"
"dic-21","Spotify","83","Pailita, Big Cvyu","Hooka","CL","Urbano"
"dic-21","Spotify","84","Mora, JHAYCO","512","SE, PR","Urbano"
"dic-21","Spotify","85","Marc Seguí, Rauw Alejandro, Pol Granch","Tiroteo - Remix","ES, PR, ES","Urbano"
"dic-21","Spotify","86","Ingratax","París","MX","Urbano"
"dic-21","Spotify","87","Bayron Fire, Amara Ignacia","Complices","CL, CL","Urbano"
"dic-21","Spotify","88","Santaferia","EL Gil De Tu Ex","CL","Tropical/Latino"
"dic-21","Spotify","89","J Balvin, KAROL G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander","Poblado - Remix","CO, CO, PR, CO, CO, BE","Urbano"
"dic-21","Spotify","90","Sech, DJ Khaled","Borracho","PA, US","Urbano"
"dic-21","Spotify","91","Ak4:20","Skyline","CL","Urbano"
"dic-21","Spotify","92","Rauw Alejandro","La Old Skul","PR","Urbano"
"dic-21","Spotify","93","JC Reyes, Camin","34 Amor y Mafia","ES, ES","Urbano"
"dic-21","Spotify","94","Camilo, Evaluna Montaner","Índigo","CO, VE","Tropical/Latino"
"dic-21","Spotify","95","Ak4:20","Siempre Fine","CL","Urbano"
"dic-21","Spotify","96","Los Legendarios, Wisin, JHAYCO","Fiel","PR, PR, PR","Urbano"
"dic-21","Spotify","97","Bad Bunny","TE MUDASTE","PR","Urbano"
"dic-21","Spotify","98","Feid, KAROL G","FRIKI","CO, CO","Urbano"
"dic-21","Spotify","99","Maluma","Hawái","CO","Urbano"
"dic-21","Spotify","100","Jossef, Jamby El Favo, Eix","Persia - Remix","PR","Urbano"
